Unnamed: 0,Restaurant address,Challenge name,Location name,latitude,longitude
1693,"Address: 324 E Cumberland St, Lebanon, PA 17042",Gin Mill’s Old Thirty Sixer Steak Challenge,Where: Gin Mill ,40.304365999999995,-76.426501
1694,"Address: Rear, 916 Walnut St, Sunbury, PA 17801",Paulie`s Palatial Party Burger Challenge,Where: Paulie`s Fine Dining,40.855861,-76.789501
1695,"Address: 2355 Mill St, Aliquippa, PA 15001",Lazzio’s BIG “Pittsburgh Zone” Calzone Challenge,Where: Lazzio's Family Pizza,40.60707,-80.28466
1696,"Address: 410 Semple St, Pittsburgh, PA, 15213",Larry N Carol’s King Kong Overload Pizza Challenge,Where: Larry N Carol's Pizza,40.43677,-79.95483
1697,"Address: 8238 Perry Hwy, Erie, PA 16509",Lucky Louie’s “Moby Dick” Sandwich Challenge,Where: Lucky Louie's Beer and Wieners,42.06414,-80.03466
1698,"Address: 206 N Main St, Port Allegany, PA 16743",Mick’s 3lb Monster Burger Challenge,Where: Mick's Diner,41.819741,-78.286582
1699,"Address: 709 Front St, Cresson, PA 16630",Tre Ragazzi’s “Mean Gene” Burger Challenge,Where: Tre Ragazzi Restaurant,40.463429999999995,-78.59
1700,"Address: 126 Franklin Ave, Scranton, PA 18503",Ale Mary’s at the Bittenbender’s Dog House Challenge,Where: Ale Mary's at the Bittenbender,41.409729999999996,-75.66761
1701,"Address: 148 W State St, Kennett Square, PA 19348",Buddy’s 16-Patty Enemy Burger Challenge (Kennett Square),Where: Buddy's Burgers Breasts & Fries (Kennett Square),39.861177000000005,-75.70775
1702,"Address: 100 Meadville St, Edinboro, PA 16412",The Edinboro Hotel Bar’s Loch Ness Monster Team Challenge,Where: Edinboro Hotel Bar,41.87396,-80.13223
1703,"Address: 1990 W Main St, Mount Joy, PA 17552",Hennigan’s Heart Stopper Cheeseburger Sub Challenge,Where: Hennigan's Restaurant & Bar,40.1292,-76.55853
1704,"Address: 318 Bustleton Pike, Feasterville-Trevose, PA 19053",Cheese Dawgs’ 2 Foot Long Hot Dog Beast Challenge,Where: Cheese Dawgs,40.14362,-75.00554
1705,"Address: 1510 Dekalb Pike, Blue Bell, PA 19422",Pudge’s Cheesesteak Challenge (Blue Bell),Where: Pudge's Steaks & Hoagies (Blue Bell),40.15418,-75.30135
1706,"Address: 1555 Sumneytown Pike, Kulpsville, PA 19443",Pudge’s Cheesesteak Challenge (Towamencin),Where: Pudge's Steaks & Hoagies (Towamencin),40.24211,-75.33494
1707,"Address: 3518 Foulk Rd, Garnet Valley, PA 19061 ",The Coffee Station’s Monster Sandwich Challenge (Garnet),Where: The Coffee Station (Garnet Valley),39.839859999999994,-75.49333
1708,"Address: 7 Kedron Ave, Morton, PA 19070",The Coffee Station’s Monster Sandwich Challenge (Morton),Where: The Coffee Station (Morton),39.907959999999996,-75.32664
1709,"Address: 2824 Horseshoe Pike, Campbelltown, PA 17010",Brass Rail Deli’s Inferno Challenge,Where: Brass Rail Deli,40.27742,-76.58284
1710,"Address: 491 E Main St, Bradford, PA 16701",Monte’s Mont-Ster Burger Challenge,Where: Monte's Restaurant,41.96578,-78.62476
1711,"Address: 2 Baltimore St, Gettysburg, PA 17325",Blue & Gray Bar’s Pickett’s Charge Burger Challenge,Where: Blue and Gray Bar & Grill,39.83041,-77.23115
1712,"Address: 323 E Gay St, West Chester, PA 19380",America’s Pie’s “American Voyage” Sandwich Challenge,Where: America's Pie,39.987441,-75.599334
1713,"Address: 400 2nd St Pike, Southampton, PA 18966",Maggio’s Big Beefy Burger Challenge,Where: Maggio's Italian Restaurant,40.16778,-75.04579
1714,"Address: 130 N Main Ave, Scranton, PA 18504",The Keystone Invader Burger Challenge,Where: Keystone Restaurant,41.41554,-75.676645
1715,"Address: 347 Main St, Royersford, PA 19468",Annamarie’s 3 Pancake Challenge,Where: Annamarie's Place,40.18525,-75.53928
1716,"Address: 144 N Broad St, Ridgway, PA 15853",Fox’s 30″ Grand Daddy Team Pizza Challenge,Where: Fox's Pizza Den (Ridgway),41.436869,-78.732233
1717,"Address: 1991 Miller Rd, East Petersburg, PA 17520",Son’s Banana Pig Split Challenge (East Petersburg),Where: Son's Italian Ice & Ice Cream (East Petersburg),40.09381,-76.35152
1718,"Address: 319 W State St, Quarryville, PA 17566",Son’s Banana Pig Split Challenge (Quarryville),Where: Son's Italian Ice & Ice Cream (Quarryville),39.874099,-76.148174
1719,"Address: 361 W Main St, Plymouth, PA 18651",The Uncle Buck’s BBQ Sandwich Challenge,Where: Uncle Buck's BBQ,41.23891,-75.95272
1720,"Address: 623 Schuylkill Rd, Phoenixville, PA 19460",Tony’s Intimidator Burger Challenge,Where: Tony's Family Restaurant,40.126675,-75.524428
1721,"Address: 623 Schuylkill Rd, Phoenixville, PA 19460",Tony’s Annihilator Sandwich Challenge,Where: Tony's Family Restaurant,40.126675,-75.524428
1722,"Address: 262 S 20th St, Philadelphia, PA 19103",Spread Bagelry’s Classic Whale Sandwich Challenge,Where: Spread Bagelry,39.953128,-75.173591
1723,"Address: 240 E Norris St, Philadelphia, PA 19125",The Loco Pez Gordo Board Taco Challenge,Where: Loco Pez Mexican Restaurant,39.977354999999996,-75.125838
1724,"Address: 609 W Market St, Perkasie, PA 18944",C & C Cafe’s Pancake Challenge,Where: C & C Café,40.376758,-75.299195
1725,"Address: 2022 Main St, Northampton, PA 18067",Santa Fe Taco Company’s Burrito Challenge,Where: Santa Fe Taco Company,40.69004,-75.49947
1726,"Address: 312 Primrose Ln, Mountville, PA 17554",Scoops Ice Cream’s Mountville Meltdown Challenge,Where: Scoops Ice Cream & Grille,40.04615,-76.42403
1727,"Address: 756 W Main St, Mount Pleasant, PA 15666",The Alexander The Great Team Pizza Challenge,Where: Alexander's Pizza & Subs,40.15117,-79.54628000000001
1728,"Address: 899 Pennsylvania Ave, Monaca, PA 15061",The P-Dubs Triple Bypass Burger Challenge,Where: P-Dub's Sports Bar & Grille,40.69181,-80.28105
1729,"Address: 899 Pennsylvania Ave, Monaca, PA 15061",The P-Dub’s Himesburger Challenge,Where: P-Dub's Sports Bar & Grille,40.69181,-80.28105
1730,"Address: 899 Pennsylvania Ave, Monaca, PA 15061",The P-Dubs Ghost Wing Challenge,Where: P-Dub's Sports Bar & Grille,40.69181,-80.28105
1731,"Address: 899 Pennsylvania Ave, Monaca, PA 15061",The P-Dubs 76oz Steak Challenge,Where: P-Dub's Sports Bar & Grille,40.69181,-80.28105
1732,"Address: 899 Pennsylvania Ave, Monaca, PA 15061",The P-Dub’s Pasta Challenge,Where: P-Dub's Sports Bar & Grille,40.69181,-80.28105
1733,"Address: 621 Evergreen Ave, Millvale, PA 15209",Rebecca’s Revenge Burger Challenge (Sidelines Bar),Where: Sidelines Bar & Grill,40.48554,-79.97246
1734,"Address: 5950 Steubenville Pike, McKees Rocks, PA 15136",The Mount Olympos Gyro Challenge,Where: Olympos Gyros,40.44787,-80.14323
1735,"Address: 216 N Duke St, Lancaster, PA 17602",Noodle King’s Pho King Challenge,Where: Noodle King,40.023678000000004,-76.260481
1736,"Address: 15 N 7th St, Indiana, PA 15701",The Steel City Samiches 3 Samich Challenge,Where: Steel City Samiches,40.625684,-79.153284
1737,"Address: 15 N 7th St, Indiana, PA 15701",The Steel City Samiches Stuffaluffagus Challenge,Where: Steel City Samiches,40.625684,-79.153284
1738,"Address: 122 Woodcutter St, Exton, PA 19341",Buddy’s 16-Patty Enemy Burger Challenge (Exton),Where: Buddy's Burgers Breasts & Fries (Exton),40.02263,-75.63053000000001
1739,"Address: 11 West Gay St, West Chester, PA 19380",Buddy’s 16-Patty Enemy Burger Challenge (West Chester),Where: Buddy's Burgers Breasts & Fries (West Chester),39.958293,-75.610303
1740,"Address: 5835 Washington St, Export, PA 15632",The Jigger’s Pub Psycho Wing Challenge,Where: Jigger's Pub,40.417429999999996,-79.62576
1741,"Address: 100 Meadville St, Edinboro, PA 16412",The Edinboro Hotel Bar’s Loch Ness Monster Challenge,Where: Edinboro Hotel Bar,41.87396,-80.13223
1742,"Address: 716 2nd St, Cresson, PA 16630",Route 53 Diner’s Pancake Challenge,Where: Route 53 Diner,40.46327,-78.58932
1743,"Address: 301 N 3rd St, Coopersburg, PA 18036",The Inside Scoop’s Volcano Sundae Challenge,Where: The Inside Scoop,40.508696,-75.401512
1744,"Address: 1452 Woodland Rd, Clearfield, PA 16830",The Denny’s Pub Chili Head Burger Challenge,Where: Denny's Beer Barrel Pub,41.02502,-78.4198
1745,"Address: 1452 Woodland Rd, Clearfield, PA 16830",The Denny’s Beer Barrel Belly Buster Challenge,Where: Denny's Beer Barrel Pub,41.02502,-78.4198
1746,"Address: 1452 Woodland Rd, Clearfield, PA 16830",The Denny’s Pub Ye Old 96er Burger Challenge,Where: Denny's Beer Barrel Pub,41.02502,-78.4198
1747,"Address: 1452 Woodland Rd, Clearfield, PA 16830",The Denny’s Pub Super Challenger Burger,Where: Denny's Beer Barrel Pub,41.02502,-78.4198
1748,"Address: 1452 Woodland Rd, Clearfield, PA 16830",The Denny’s Pub Challenger Burger,Where: Denny's Beer Barrel Pub,41.02502,-78.4198
1749,"Address: 21 E Elizabeth Ave, Bethlehem, PA 18018",Roosevelt’s FDR Burger Challenge (Bethlehem),Where: Roosevelt's 21st (Bethlehem),40.627306,-75.392764
1750,"Address: 120 S Juliana St, Bedford, PA 15522",Bad Boyz Bistro’s Hellraiser Wing Challenge,Where: Bad Boyz Bistro,39.982144,-78.540837
1751,"Address: 120 S Juliana St, Bedford, PA 15522",Bad Boyz Bistro’s Terminator Burger Challenge,Where: Bad Boyz Bistro,39.982144,-78.540837
1752,"Address: AVE. Santa Juanita L51 AVE. LAUREL URB. Santa Juanita, Bayamon, Puerto Rico 00956",Lo Que Seafood Truck’s Papa Fongo Supreme Challenge,Where: Lo Que Seafood Truck,18.36823,-66.16391999999999
1753,"Address: Calle Salvador Brau #34, Cabo Rojo, Puerto Rico 00623",Papa’s Pizza’s Titanic Calzone Challenge,Where: Papa's Pizza,18.08632,-67.14697
1754,"Address: PR-771, Barranquitas, Puerto Rico 00720",La Vaca Brava’s Acosta Challenge (Barranquitas),Where: La Vaca Brava (Barranquitas),18.24427,-66.31358
1755,"Address: 253 Calle Recinto Sur, San Juan, Puerto Rico 00901",La Vaca Brava’s Acosta Challenge (Old San Juan),Where: La Vaca Brava (Old San Juan),18.46432,-66.11416
1756,"Address: 970 Douglas Pike, Smithfield, RI 02917",B’z Belly Buster Breakfast Challenge,"Where: B'z Breakfast, Burgers, & Beyond",41.9003,-71.518766
1757,"Address: 1402 Victory Hwy, Slatersville, RI 02896",Gators Pub’s “Lumberjack vs Burger” Challenge,Where: Gators Pub / Lumberjacks Pizza,42.0024,-71.59179
1758,"Address: 1402 Victory Hwy, Slatersville, RI 02896",Gators Pub’s “Weiner Works” Hot Dog Challenge,Where: Gators Pub / Lumberjacks Pizza,42.0024,-71.59179
1759,"Address: 1402 Victory Hwy, Slatersville, RI 02896",Gators Pub’s Italian Combo Sandwich Challenge,Where: Gators Pub / Lumberjacks Pizza,42.0024,-71.59179
1760,"Address: 124 Broadway, Newport, RI 02840",The Hungry Monkey’s King Kong 15 Egg Omelet Challenge,Where: The Hungry Monkey,41.493190000000006,-71.31052
1761,"Address: 1623 Warwick Ave, Warwick, RI 02889",Spike’s Junkyard Dogs’ Kennel Club Challenge (Warwick),Where: Spike's Junkyard Dogs (Warwick),41.7322,-71.40726
1762,"Address: 485 Branch Ave, Providence, RI 02904",Spike’s Junkyard Dogs’ Kennel Club Challenge (Branch Ave),Where: Spike's Junkyard Dogs (Branch Ave),41.85109,-71.42135
1763,"Address: 640 Reservoir Ave, Cranston, RI 02910",Spike’s Junkyard Dogs’ Kennel Club Challenge (Cranston),Where: Spike's Junkyard Dogs (Cranston),41.781290000000006,-71.44006
1764,"Address: 18 Plainfield St, Providence, RI 02909",The Olneyville Hot Wiener Record Challenge,Where: Olneyville New York System,41.81641,-71.44397
1765,"Address: 5 Memorial Blvd, Providence, RI 02903",Luxe Burger Bar’s Frankenstein Burger Challenge (Providence),Where: Luxe Burger Bar (Providence),41.826797,-71.412178
1766,"Address: 673 Smith St, Providence, RI 02908",Newport Creamery’s Awful Awful Milkshake Challenge (Providence),Where: Newport Creamery (Providence),41.83789,-71.43341
1767,"Address: 296 County Rd, Barrington, RI 02806",Newport Creamery’s Awful Awful Milkshake Challenge (Barrington),Where: Newport Creamery (Barrington),41.744071000000005,-71.317621
1768,"Address: 400 Bald Hill Rd, Ste #148, Warwick, RI 02886",Newport Creamery’s Awful Awful Milkshake Challenge (Warwick Mall),Where: Newport Creamery (Warwick Mall),41.72432,-71.47753
1769,"Address: 1256 Warwick Ave, Warwick, RI 02888",Newport Creamery’s Awful Awful Milkshake Challenge (Warwick),Where: Newport Creamery (Warwick),41.742129999999996,-71.40723
1770,"Address: 208 W Main Rd, Middletown, RI 02842",Newport Creamery’s Awful Awful Milkshake Challenge (Middletown),Where: Newport Creamery (Middletown),41.543240000000004,-71.29165
1771,"Address: 586 Putman Pike, Greenville, RI 02828",Newport Creamery’s Awful Awful Milkshake Challenge (Greenville),Where: Newport Creamery (Greenville),41.873596,-71.55632800000001
1772,"Address: 181 Bellevue Avenue, Ste #4, Newport, RI 02840",Newport Creamery’s Awful Awful Milkshake Challenge (Newport),Where: Newport Creamery (Newport),41.48267,-71.30996
1773,"Address: 7679 Post Rd, N. Kingstown, RI 02852",Newport Creamery’s Awful Awful Milkshake Challenge (N. Kingstown),Where: Newport Creamery (N. Kingstown),41.58977,-71.45801999999999
1774,"Address: 100 Hillside Rd, Cranston, RI 02920",Newport Creamery’s Awful Awful Milkshake Challenge (Cranston),Where: Newport Creamery (Cranston),41.76125,-71.45888000000001
1775,"Address: 781 Tiogue Ave, Coventry, RI 02816",Newport Creamery’s Awful Awful Milkshake Challenge (Coventry),Where: Newport Creamery (Coventry),41.68233,-71.56335
1776,"Address: 76 State St, Bristol, RI 02809",Nacho Mamma’s 5lb Burrito Challenge,Where: Nacho Mamma's Restaurant,41.685348,-71.270286
1777,"Address: 4700 Hwy 17 South, Myrtle Beach, SC 29582",Dick’s Last Resort’s 48oz T-Bone Steak Challenge (Myrtle Beach),Where: Dick's Last Resort (Myrtle Beach),33.733670000000004,-78.83395
1778,"Address: 3552 US-17 BUS, Murrells Inlet, SC 29576",Pop Pops Pit BBQ’s $100 Fat Guy Burger Challenge (Murrells Inlet),Where: Pop Pops Pit BBQ (Murrells Inlet),33.57112,-79.02646
1779,"Address: 50B Shelter Cove Ln, Hilton Head Island, SC 29928",Guiseppi’s 28-Inch “Big Unit” Pizza Challenge (Hilton Head Island),Where: Giuseppis’s Pizza & Pasta (Hilton Head Island),32.18768,-80.71619
1780,"Address: 25 Bluffton Rd, Ste #601, Bluffton, SC 29910",Guiseppi’s 28-Inch “Big Unit” Pizza Challenge (Bluffton),Where: Giuseppis’s Pizza & Pasta (Bluffton),32.249704,-80.856276
1781,"Address: 320 Reynolds Rd, Barnwell, SC 29812",Delia’s “Santel’s” Surf N Turf Challenge w/ Low Country Boil,Where: Delia's Restaurant and Catering,33.24869,-81.36216
1782,"Address: 12 E Coffee St, Greenville, SC 29601",Vic’s 28″ GodFather Pizza Challenge (Solo or Team),Where: Vic's Pizza,34.848079,-82.402966
1783,"Address: 8724 SC-707, Myrtle Beach, SC 29588",Pop Pops Pit BBQ’s $100 Fat Guy Burger Challenge (Myrtle Beach),Where: Pop Pops Pit BBQ (Myrtle Beach),33.641870000000004,-79.02965
1784,"Address: 104 Archer Rd. Spartanburg, SC, 29303",Ike’s Korner Grill’s “Wall of Fame” Burger Challenge,Where: Ike’s Korner Grille,34.9688,-81.9208
1785,"Address: 683 Hwy 9 Bypass, Lancaster, SC 29720",The Hwy 55 Burger Challenge (Lancaster),Where: Hwy 55 Restaurant (Lancaster),34.725784999999995,-80.749509
1786,"Address: 1624 State Rd, Cheraw, SC 29520",The Hwy 55 Burger Challenge (Cheraw),Where: Hwy 55 Restaurant (Cheraw),34.70077,-79.92820999999999
1787,"Address: 930 S Main St, Greenville, SC 29601",Mac’s Fatboy Sandwich Challenge (Greenville),Where: Mac's Speed Shop (Greenville),34.174981,-82.147713
1788,"Address: 4635 Factory Stores Rd, Myrtle Beach, SC 29579",The Hwy 55 Burger Challenge (Myrtle Beach),Where: Hwy 55 Burger Restaurant (Myrtle Beach),33.76019,-78.92886
1789,"Address: 4390 Hwy 17 Bypass, Ste C-1, Murrells Inlet, SC 29576",The Hwy 55 Burger Challenge (Murrells Inlet),Where: Hwy 55 Burger Restaurant (Murrells Inlet),33.5549,-79.04634
1790,"Address: 1792 S Lake Dr, Lexington, SC 29073",The Hwy 55 Burger Challenge (Lexington),Where: Hwy 55 Burger Restaurant (Lexington),33.88487,-81.21944
1791,"Address: 1180 Dutch Fork Rd, Ste B-1, Irmo, SC 29063",The Hwy 55 Burger Challenge (Irmo),Where: Hwy 55 Burger Restaurant (Irmo),34.12717,-81.22388000000001
1792,"Address: 1251 N Fraser St, Georgetown, SC 29440",The Hwy 55 Burger Challenge (Georgetown),Where: Hwy 55 Burger Restaurant (Georgetown),33.39219,-79.28915
1793,"Address: 1259 S Pleasantburg Dr, Greenville, SC 29605",Tony’s 28″ Big Boy Pizza Challenge (S Pleasantburg Dr),Where: Tony's Pizza & Subs (S Pleasantburg Dr),34.8745,-82.3594
1794,"Address: 3915 Pelham Rd, Greenville, SC 29615",Tony’s 28″ Big Boy Pizza Challenge (Pelham Rd),Where: Tony's Pizza & Subs (Pelham Rd),34.85618,-82.31052
1795,"Address: 25 S Commerce St, Liberty, SC 29657",Tony’s 28″ Big Boy Pizza Challenge (Liberty),Where: Tony's Pizza & Subs (Liberty),34.772246,-82.688528
1796,"Address: 5 Owens Ln, Mauldin, SC 29662",Tony’s 28″ Big Boy Pizza Challenge (Mauldin),Where: Tony's Pizza & Subs (Mauldin),34.776103000000006,-82.30878299999999
1797,"Address: 2607 Woodruff Road, Greenville, SC 29681",Tony’s 28″ Big Boy Pizza Challenge (Five Forks),Where: Tony's Pizza & Subs (Five Forks),34.828687,-82.30249599999999
1798,"Address: 1004 W Georgia Rd, Simpsonville, SC 29680",Tony’s 28″ Big Boy Pizza Challenge (Simpsonville),Where: Tony's Pizza & Subs (Simpsonville),34.720087,-82.300102
1799,"Address: 304 Fairview St, Fountain Inn, SC 29644",Tony’s 28″ Big Boy Pizza Challenge (Fountain Inn),Where: Tony's Pizza & Subs (Fountain Inn),34.690220000000004,-82.208602
1800,"Address: 7704 Augusta Rd, Piedmont, SC 29673",Tony’s 28″ Big Boy Pizza Challenge (Piedmont),Where: Tony's Pizza & Subs (Piedmont),34.722766,-82.456282
1801,"Address: 900 N Main St, Woodruff, SC 29388",Tony’s 28″ Big Boy Pizza Challenge (Woodruff),Where: Tony's Pizza & Subs (Woodruff),34.746034,-82.04373000000001
1802,"Address: 111 Pitt St, Mount Pleasant, SC 29464",Pitt Street Pharmacy’s Grilled Cheese Record Challenge,Where: Pitt Street Pharmacy,32.812290000000004,-79.88074
1803,"Address: 317 Haywood Rd, Greenville, SC 29607",Frank’s Mega Burrito Challenge,Where: Papa's & Beer Restaurant,34.844913,-82.341576
1804,"Address: 850 Woody Jones Blvd, Florence, SC 29501",1720 Burger Bar’s Cobra Commander Challenge,Where: 1720 Burger Bar,34.18415,-79.83964
1805,"Address: 203-1 Pendleton Rd, Clemson, SC 29631",Columbo’s 28″ Atlas Pizza Challenge,Where: Columbo's Pizza,34.674037,-82.812453
1806,"Address: 1975 Magwood Dr, Charleston, SC 29414",The Bushido Seppuku Spicy Sushi Challenge,Where: Bushido Japanese Restaurant,32.81328,-80.04202
1807,"Address: 5070 International Blvd, Charleston, SC 29418",Big Billy’s Belt Buster Burger Challenge,Where: Big Billy's Burger Joint,32.86787,-80.01746999999999
1808,"Address: 508 2nd Loop Rd, Florence, SC 29505",Fox’s 30″ Big One Pizza Challenge (Florence),Where: Fox's Pizza Den (Florence),34.165859999999995,-79.77261999999999
1809,"Address: 2735, 519 E Grand Crossing, Mobridge, SD 57601",La Cabaña’s Massive “Official” Burrito Challenge,Where: La Cabaña Authentic Mexican Restaurant,45.5371,-100.42702
1810,"Address: 231 S Main St, Freeman, SD 57029",Doc’s Bar’s “Corpsman Up” 100oz Steak Challenge,Where: Doc's Bar,43.345971,-97.478049
1811,"Address: Ramada Hotel Building, 1525 W Havens Dr, Mitchell, SD 57301",Rebel Rooster’s Triple Threat Sandwich Challenge,Where: The Rebel Rooster Bar & Eatery,43.701190000000004,-98.04565
1812,"Address: 4211 W 12th St, Sioux Falls, SD 57106",Keg Chicken’s “Yard Bird” Fried Chicken Challenge,Where: The Keg Chicken,43.515347999999996,-96.81310400000001
1813,"Address: 502 Main St, Ste #200, Rapid City, SD 57701",Philly Ted’s Barnyard Cheesesteak Challenge (Downtown),Where: Philly Ted's Cheezsteaks (Downtown),44.08132,-103.22524
1814,"Address: 1415 N Lacrosse St, Rapid City, SD 57701",Philly Ted’s Barnyard Cheesesteak Challenge (Lacrosse),Where: Philly Ted's Cheezsteaks (Lacrosse),44.09959,-103.20241
1815,"Address: 100 Military Rd, North Sioux City, SD 57049",Sugar Daddy’s Grand Slam Burger Challenge,Where: Sugar Daddy's Sports Bar & Grill,42.52563,-96.48029
1816,"Address: 101 N Broadway, Watertown, SD 57201",Clifford’s Steak House’s 7lb Burger Challenge,Where: Clifford's Steak House,44.9023,-97.11386999999999
1817,"Address: 2616 S Louise Ave, Sioux Falls, SD 57106",Sickies Garage’s Victory Lap Burger Challenge (Sioux Falls),Where: Sickies Garage (Sioux Falls),43.51939,-96.81793
1818,"Address: 2901 Broadway Ave, Yankton, SD 57078",The Rock Bottom Burger Challenge,Where: Rock Bottom Beers & Burgers,42.905559999999994,-97.39773000000001
1819,"Address: 4529 E 26th St, Sioux Falls, SD 57110",Overtime Grill’s 5lb Monster Nacho Challenge,Where: Overtime Grill and Bar,43.539068,-96.646997
1820,"Address: 2111 S Minnesota Ave, Sioux Falls, SD 57106",Boss Hog 28″ Pizza Challenge (Minnesota Ave),Where: Boss' Pizza & Chicken (Minnesota Ave),43.5252,-96.73168000000001
1821,"Address: 427 Main Ave, Brookings, SD 57006",Nick’s Hamburger Eating Record,Where: Nick's Hamburgers,44.30997,-96.79907
1822,"Address: 121 Commerce St, Ste #104, Johnson City, TN 37604",Go Burrito’s Monster Burrito Longboard Challenge (Johnson City),Where: Go Burrito (Johnson City),36.31747,-82.35318000000001
1823,"Address: 154 2nd Avenue N, Nashville, TN 37201",Dick’s Last Resort’s 48oz T-Bone Steak Challenge (Nashville),Where: Dick's Last Resort (Nashville),36.16369,-86.7758
1824,"Address: 903 Parkway, Ste #104, Gatlinburg, TN 37738",Dick’s Last Resort’s 48oz T-Bone Steak Challenge (Gatlinburg),Where: Dick's Last Resort (Gatlinburg),35.726167,-83.51658499999999
1825,"Address: 131 Island Dr, Ste #9118, Pigeon Forge, TN 37863",Dick’s Last Resort’s 48oz T-Bone Steak Challenge (Pigeon Forge),Where: Dick's Last Resort (Pigeon Forge),35.804759999999995,-83.57289
1826,"Address: 4884 Chambliss Ave, Knoxville, TN 37919",Union Place’s Loaded Buffalo Chicken Cheese Fries Challenge,Where: Union Place Bar & Grill,35.940870000000004,-83.9871
1827,"Address: 3949 Nolensville Pike, Nashville, TN 37211",Juicy Seafood’s “Randy Santel” Seafood Challenge (Nolensville),Where: Juicy Seafood (Nolensville),36.08546,-86.72876
1828,"Address: 1703 Portland Ave, Nashville, TN 37212",Chatime’s “Randy Santel” Asian Food Menu Challenge,"Where: Chatime (Nashville, Tennessee)",36.13265,-86.79634
1829,"Address: 171 3rd Ave N, Nashville, TN 37201",Legendairy Milkshake Bar’s “Gallon Challenge”,Where: Legendairy Milkshake Bar,36.1633,-86.77719
1830,"Address: 215 2nd Ave S, Loretto, TN 38469",Lo-Town Brew’s “Brunch Punch” Food Challenge,Where: Lo-Town Brew,35.075179999999996,-87.44336
1831,"Address: 427 The Trace Rd, Dover, TN 37058",The Redneck Pig’s Burger Challenge,Where: The Redneck Pig,36.49153,-87.89745
1832,"Address: 833 W Poplar Ave, Collierville, TN 38017",Bella’s Pizzeria’s 28-inch Team Party Pizza Challenge,Where: Bella's Pizzeria,35.046411,-89.700711
1833,"Address: 119 NW Atlantic St, Tullahoma, TN 37388",Daddy Billy’s “Big Daddy” Pizza Burger Challenge,Where: Daddy Billy’s Restaurant & Bar,35.373495,-86.21972
1834,"Address: 174 3rd Ave N, Nashville, TN 37201",Bowie’s Nashville 3lb Burger Challenge,Where: Bowie's Nashville,36.16385,-86.77717
1835,"Address: 2620 8th Ave S, Nashville, TN 37204",Fat Mo’s Super Deluxe Burger Challenge,Where: Fat Mo's Burger Restaurant,36.12021,-86.7745
1836,"Address: 254 W New St, Kingsport, TN 37660",Chef’s Pizzeria’s 28-Inch “Big Chef” Team Pizza Challenge,Where: Chef's Pizzeria,36.549305,-82.561195
1837,"Address: 888 Squirrel Hollow Dr, Linden, TN 37096",Village Pizza’s 28-inch “Village Elder” Team Pizza Challenge,"Where: Village Pizza (Linden, Tennessee)",35.608670000000004,-87.83830999999999
1838,"Address: 1419 Jacksboro Pike, LaFollette, TN 37766",Stockyard Barbeque’s “Round Up” BBQ Challenge,Where: Stockyard BBQ,36.3597,-84.14296999999999
1839,"Address: 611 Parkway, Sevierville, TN 37862",MonsterMash’s Frankenstein Monster Burger Challenge,Where: Monstermash Burgers,35.843891,-83.57047
1840,"Address: 2166 S Highland Ave, Jackson, TN 38301",Kanpai’s “King Kong” Sushi Roll Challenge,Where: Kanpai Sushi Bar & Fusion ,35.55287,-88.80843
1841,"Address: 8127 Sawyer Brown Rd, Ste #304, Nashville, TN 37221",HoneyFire BBQ’s “Cledis” Challenge,Where: HoneyFire Barbeque,36.0813,-86.94792
1842,"Address: 7936 US-51, Millington, TN 38053",Milano’s Pizza’s 28″ Team Pizza Challenge,Where: Milano's Pizza,35.38134,-89.86689
1843,"Address: 929 W Poplar Ave, Collierville, TN 38017",Tony’s Trophy Room’s Lombardi Sandwich Challenge,Where: Tony's Trophy Room,35.046411,-89.700711
1844,"Address: 1027 S Highland Ave, Jackson, TN 38301",KC Finn’s “Big Ass” Burger Challenge,Where: KC Finn's - Burgers & BBQ,35.58637,-88.815
1845,"Address: 1401 W Reelfoot Ave, Ste #104, Union City, TN 38261","Sammies’ “Lock, Stock, & Barrel” Sandwich Challenge (Union City)",Where: Sammies (Union City),36.430744,-89.082955
1846,"Address: 2041 Wall St, Spring Hill, TN 37174",The Hwy 55 Burger Challenge (Spring Hill),Where: Hwy 55 Restaurant (Spring Hill),35.7143,-86.92973
1847,"Address: 7240 Nolensville Rd, Nolensville, TN 37135",The Hwy 55 Burger Challenge (Nolensville),Where: Hwy 55 Restaurant (Nolensville),35.96058,-86.67173000000001
1848,"Address: 712-C N Ellington Pkwy, Lewisburg, TN 37091",The Hwy 55 Burger Challenge (Lewisburg),Where: Hwy 55 Restaurant (Lewisburg),35.479085,-86.76993
1849,"Address: 107 W Market St, Dyersburg, TN 38024",Dave’s “Holy Cow” Burger Challenge,Where: Dave's on the Square,36.032303999999996,-89.390061
1850,"Address: 117 Lovelace St, Martin, TN 38237","Sammies’ “Lock, Stock, & Barrel” Sandwich Challenge (Martin)",Where: Sammies (Martin),36.343270000000004,-88.85849
1851,"Address: 373 Hannum St, Alcoa, TN 37701",Hod Rods 50’s Diner’s Chubby Burger Challenge,Where: Hot Rods 50's Diner,35.759159999999994,-83.97381999999999
1852,"Address: 5731 Highway 153, Ste B, Hixson, TN 37343",New York Pizza Department’s 24″ Supreme Pizza Challenge,Where: New York Pizza Department - NYPD,35.1533,-85.24956
